Age,Sex,Height ,Reason,SBF,EBF,Starting,Ending,CI,API,ACI,AFI,Sleep,HealthFactors,BMR
28,Female,62,Gaining muscle,20,19,100,152,2219,161,84,82,5.8,No,1241
35,Female,54,Losing fat,20,30,152,104,1884,133,32,102,5.9,No,1063
43,Female,61,Gaining muscle,18,19,179,204,2701,127,56,99,7.5,No,1530
23,Female,70,Gaining muscle,15,17,171,102,4300,74,25,92,7.8,No,1513
13,Female,56,Losing fat,31,25,143,90,2452,84,54,86,11.0,No,1170
28,Female,54,Losing fat,37,19,161,108,2066,78,40,27,11.0,No,1030
14,Female,67,Losing fat,24,19,110,103,1461,133,25,53,5.8,No,1129
26,Male,65,Losing fat,19,26,195,139,4181,225,42,26,4.5,No,1769
42,Male,63,Gaining muscle,21,18,170,134,3874,143,51,83,5.1,No,2034
33,Male,54,Gaining muscle,13,26,111,117,4300,225,82,138,8.3,No,1095
54,Female,64,Losing fat,24,13,132,104,1803,225,67,52,6.9,No,1079
15,Male,70,Gaining muscle,20,17,122,134,2515,88,133,41,4.5,No,1978
45,Male,55,Gaining muscle,13,23,128,113,4133,91,45,96,5.1,No,3477
42,Female,50,Losing fat,29,28,100,90,1323,75,25,31,11.0,No,1174
34,Male,62,Losing fat,15,15,173,111,2115,125,223,145,11.0,No,1596
13,Female,52,Gaining muscle,22,22,116,90,1325,66,25,36,10.4,No,1472
14,Male,56,Gaining muscle,16,19,181,135,2615,114,33,310,7.1,No,1939
26,Female,56,Losing fat,28,19,164,90,1377,64,70,22,11.0,No,1212
22,Male,72,Losing fat,19,30,195,90,2514,68,25,84,11.0,No,1400
13,Female,50,Losing fat,45,25,100,90,2145,65,53,399,6.2,No,1237
47,Female,65,Gaining muscle,20,22,100,118,1995,90,53,43,5.3,No,1494
48,Female,56,Gaining muscle,20,24,151,146,1306,128,25,85,7.5,No,1659
48,Male,71,Gaining muscle,16,12,195,141,3687,153,25,475,5.3,No,2033
26,Female,62,Losing fat,16,16,100,90,2086,190,25,77,6.4,No,1030
13,Female,50,Gaining muscle,20,27,126,90,1451,74,30,272,11.0,No,1030
57,Male,50,Gaining muscle,19,22,183,102,2801,66,65,110,8.1,No,2035
13,Male,62,Gaining muscle,19,12,122,90,2126,78,33,150,5.4,No,1791
44,Female,69,Gaining muscle,19,13,177,106,3462,225,93,86,10.3,No,2185
61,Female,61,Losing fat,19,19,195,93,2302,143,25,89,6.1,No,1152
13,Female,59,Losing fat,20,13,129,118,2422,60,25,82,11.0,No,1030
13,Male,62,Gaining muscle,23,17,117,133,4004,116,98,395,6.8,No,3137
58,Female,68,Gaining muscle,18,20,107,171,2065,225,26,452,5.2,No,1132
13,Female,63,Losing fat,20,14,146,103,1200,51,25,98,7.1,No,1514
61,Male,57,Gaining muscle,19,22,108,117,1723,179,25,136,7.1,No,1553
38,Female,66,Losing fat,45,14,119,90,4300,93,60,106,10.2,No,1974
32,Female,58,Losing fat,21,14,133,90,1605,60,25,22,5.9,No,2517
24,Female,50,Gaining muscle,21,28,116,129,2235,51,26,64,7.4,No,1186
44,Male,65,Gaining muscle,15,16,152,100,2457,139,117,116,6.5,No,3174
13,Male,64,Gaining muscle,19,12,170,104,2014,103,39,286,3.0,No,1097
13,Female,50,Losing fat,17,12,164,100,2263,68,25,70,11.0,No,2332
14,Male,54,Losing fat,37,17,100,90,1564,87,25,46,11.0,No,1030
30,Female,60,Losing fat,17,23,112,115,2020,68,68,250,7.6,No,1030
18,Male,61,Gaining muscle,16,21,116,193,3749,123,125,67,10.1,No,1859
20,Male,73,Gaining muscle,10,12,195,224,3134,153,86,130,8.6,No,1793
40,Male,65,Losing fat,19,16,135,137,3164,65,25,401,4.8,No,2338
28,Female,62,Losing fat,36,20,104,121,1380,108,25,22,11.0,No,1030
13,Female,54,Losing fat,20,26,116,90,1980,51,39,42,6.5,No,1361
56,Male,62,Gaining muscle,21,23,138,130,2264,96,25,74,6.0,No,1030
28,Female,61,Losing fat,23,18,107,96,2175,51,25,49,5.8,No,1226
19,Female,50,Losing fat,26,24,104,132,1200,87,45,136,11.0,No,2116
65,Female,50,Losing fat,45,18,147,90,1782,202,111,36,10.4,No,1642
13,Male,64,Gaining muscle,29,16,122,115,2293,123,72,78,5.1,No,1709
40,Female,53,Losing fat,24,29,158,90,2938,79,25,22,11.0,No,1581
14,Female,50,Losing fat,20,19,126,90,1993,74,25,22,6.2,No,1030
37,Male,58,Gaining muscle,16,17,194,94,3557,142,91,137,3.6,No,2050
15,Male,63,Losing fat,23,12,130,97,3959,120,71,31,10.3,No,1568
45,Female,62,Gaining muscle,20,22,115,90,1858,71,101,73,11.0,No,1541
32,Male,69,Gaining muscle,29,21,165,99,2584,138,48,475,10.0,No,1134
13,Female,65,Losing fat,17,26,108,119,1947,225,42,65,5.5,No,1030
27,Male,61,Losing fat,19,29,166,119,1970,76,35,61,7.6,No,1030
15,Male,65,Gaining muscle,20,14,167,167,3293,151,88,150,7.5,No,1674
17,Female,50,Losing fat,15,18,152,90,2253,57,25,36,11.0,No,1244
13,Female,50,Gaining muscle,23,24,158,119,2450,81,101,85,10.5,No,1380
57,Female,61,Gaining muscle,20,30,171,93,2474,82,25,30,6.0,No,1981
34,Male,61,Gaining muscle,11,12,182,185,4300,225,115,96,4.5,No,1536
27,Female,53,Losing fat,37,22,190,180,1980,89,25,29,5.8,No,1030
18,Female,51,Gaining muscle,15,18,111,90,4300,79,78,104,5.8,No,1439
38,Male,71,Gaining muscle,36,26,164,134,1862,138,85,73,7.5,No,1466
21,Female,63,Losing fat,33,12,147,142,3030,64,25,56,6.9,No,1606
63,Male,66,Losing fat,24,19,127,135,1865,97,51,153,9.8,No,1202
42,Female,59,Losing fat,22,21,107,114,2447,92,120,27,5.8,No,1030
16,Male,67,Gaining muscle,15,24,132,143,2952,142,120,375,5.5,No,1305
22,Male,63,Losing fat,15,17,195,154,4300,99,25,72,11.0,No,1607
13,Male,62,Gaining muscle,18,14,195,152,2849,85,48,67,6.5,No,1879
17,Male,68,Gaining muscle,18,22,170,144,3670,129,82,30,4.5,No,1733
66,Male,67,Gaining muscle,18,27,159,222,4300,225,140,355,10.8,No,1727
26,Female,61,Gaining muscle,21,18,195,186,3274,88,79,475,8.9,No,1991
16,Male,60,Gaining muscle,45,17,185,134,2154,200,145,84,11.0,No,1105
40,Female,64,Gaining muscle,33,23,106,132,2016,84,56,337,11.0,No,2290
21,Female,66,Losing fat,23,15,185,127,2976,134,44,51,11.0,No,1594
14,Male,66,Gaining muscle,18,12,115,225,1995,108,50,475,7.4,No,2140
27,Male,61,Gaining muscle,22,19,140,129,4300,71,62,110,11.0,No,1489
13,Male,66,Gaining muscle,21,28,111,138,3859,126,77,44,9.7,No,3028
13,Female,56,Losing fat,25,24,101,90,1974,75,25,53,5.9,No,1042
37,Female,50,Losing fat,32,17,107,91,1200,65,25,43,7.4,No,1773
13,Female,63,Gaining muscle,15,22,112,107,2215,92,42,57,11.0,No,1153
44,Female,54,Losing fat,20,19,124,90,1983,75,25,108,7.5,No,1171
21,Male,59,Gaining muscle,24,17,119,114,2456,125,69,22,11.0,No,1860
26,Female,65,Losing fat,23,30,134,90,1765,225,25,85,11.0,No,1871
24,Male,65,Gaining muscle,18,18,178,137,1886,149,104,316,9.5,No,2179
13,Female,55,Losing fat,22,25,123,90,1879,82,25,86,5.9,No,1030
36,Male,71,Gaining muscle,18,29,195,225,4030,94,47,89,4.9,No,2025
35,Female,71,Losing fat,21,23,162,127,3401,68,131,64,6.2,No,2192
13,Female,59,Losing fat,34,16,101,126,1912,103,33,49,11.0,No,1059
40,Male,72,Gaining muscle,22,19,195,202,2418,71,78,238,9.4,No,2544
49,Female,61,Gaining muscle,23,17,111,90,2163,89,45,46,7.1,No,1342
18,Female,60,Losing fat,19,17,186,131,2456,208,25,74,5.6,No,1158
13,Male,70,Gaining muscle,14,29,105,98,2046,74,25,127,7.4,No,1103
13,Male,53,Losing fat,18,20,157,131,1453,71,25,77,11.0,No,1327
21,Male,64,Gaining muscle,33,17,181,188,2421,67,67,96,4.4,No,1742
13,Male,73,Losing fat,23,16,189,138,2613,109,132,143,5.6,No,1610
37,Female,50,Losing fat,21,25,107,97,2792,127,93,22,11.0,No,1030
52,Female,63,Gaining muscle,18,15,176,107,4300,212,60,124,7.0,No,1280
13,Female,65,Gaining muscle,17,18,108,107,2119,51,82,384,6.0,No,1067
13,Male,65,Gaining muscle,22,15,128,123,2943,70,57,90,5.7,No,1577
16,Female,50,Gaining muscle,20,23,128,90,1771,81,25,50,7.0,No,1256
59,Male,70,Losing fat,21,13,118,108,1928,189,50,84,4.4,No,1252
17,Female,57,Losing fat,21,23,123,109,2481,126,94,98,10.6,No,1030
13,Female,50,Losing fat,22,30,108,90,1964,73,34,55,9.1,No,1030
73,Female,75,Losing fat,21,25,169,115,1866,97,38,57,5.8,No,2551
13,Male,52,Gaining muscle,20,24,163,126,2765,144,67,48,10.0,No,1627
37,Male,59,Losing fat,16,21,156,169,3396,97,101,156,5.0,No,1236
13,Female,50,Losing fat,33,13,188,98,1544,51,34,33,7.8,No,3500
32,Male,71,Gaining muscle,15,19,163,97,2072,112,53,152,4.9,No,1808
13,Male,59,Gaining muscle,17,17,108,90,2696,65,121,78,11.0,No,1030
20,Female,64,Losing fat,22,21,161,130,4271,225,61,70,5.0,No,1114
29,Female,50,Losing fat,38,15,100,90,2391,51,25,123,6.1,No,2442
13,Male,74,Gaining muscle,23,30,180,124,1445,84,47,94,6.9,No,1825
38,Male,69,Gaining muscle,17,14,178,192,1812,174,62,128,6.6,No,1824
13,Female,58,Losing fat,30,17,105,90,2655,73,25,310,7.7,No,1030
30,Male,63,Losing fat,17,21,140,105,3151,59,166,85,11.0,No,1825
15,Female,50,Losing fat,24,30,147,90,2559,51,25,22,9.2,No,1030
16,Male,68,Gaining muscle,16,18,186,133,3107,76,58,53,11.0,No,1295
13,Female,50,Losing fat,27,17,151,106,1753,51,79,107,11.0,No,1030
15,Female,68,Losing fat,30,30,117,120,1200,101,47,81,5.6,No,1030
13,Male,71,Losing fat,38,22,147,90,2370,133,96,66,7.4,No,1030
29,Male,65,Gaining muscle,30,19,119,177,2631,225,73,50,7.4,No,2023
48,Female,64,Losing fat,20,12,195,185,3749,129,25,108,5.9,No,1633
26,Male,65,Gaining muscle,17,16,174,123,4300,69,54,90,11.0,No,1919
15,Female,63,Losing fat,35,30,138,104,2309,72,37,26,7.9,No,3107
29,Male,76,Gaining muscle,16,13,190,149,4171,60,43,120,6.0,No,1672
31,Female,59,Losing fat,33,20,100,90,2560,60,33,76,7.5,No,1948
31,Male,64,Gaining muscle,21,27,113,183,2118,213,72,295,7.8,No,2088
18,Male,62,Gaining muscle,19,20,188,208,3608,151,89,48,11.0,No,1443
13,Female,53,Losing fat,15,28,121,126,2677,183,25,475,6.3,No,1156
21,Female,67,Gaining muscle,36,19,120,104,2967,225,25,346,5.7,No,1761
13,Male,71,Losing fat,35,21,158,100,2041,208,25,22,7.0,No,1132
26,Male,68,Gaining muscle,18,20,195,144,3577,225,59,91,7.3,No,1805
18,Female,54,Losing fat,23,29,102,90,3202,64,33,93,5.8,No,1618
13,Male,64,Gaining muscle,18,14,195,136,2927,82,90,247,4.7,No,1750
29,Male,61,Gaining muscle,18,15,181,150,4037,90,31,107,5.7,No,1030
63,Female,56,Gaining muscle,33,24,187,112,1227,80,45,22,5.8,No,1030
18,Female,50,Losing fat,45,12,100,163,1674,117,37,22,5.9,No,1440
59,Male,52,Gaining muscle,18,15,137,90,2796,160,99,469,10.4,No,3500
45,Female,52,Losing fat,23,21,168,90,2432,80,40,290,5.9,No,1225
13,Male,62,Gaining muscle,14,20,165,133,2533,193,66,128,5.5,No,1741
13,Female,58,Losing fat,39,30,149,90,1775,71,25,26,7.7,No,1443
28,Male,75,Gaining muscle,26,23,192,90,2857,87,37,209,8.1,No,1030
16,Female,50,Losing fat,33,20,100,132,2004,51,36,60,7.5,No,1030
13,Male,60,Gaining muscle,31,26,127,143,3171,126,44,139,11.0,No,2152
14,Female,50,Losing fat,21,30,122,114,1459,62,31,375,5.7,No,1451
13,Male,67,Losing fat,21,18,135,90,1582,80,25,83,10.2,No,1030
31,Female,60,Gaining muscle,23,18,126,94,1200,51,25,22,6.0,No,1030
36,Female,50,Losing fat,19,23,133,101,1797,51,25,208,8.2,No,1259
13,Male,58,Losing fat,20,17,117,119,2351,76,83,22,11.0,No,1690
46,Male,65,Gaining muscle,15,18,129,206,2373,143,107,332,7.7,No,1030
46,Male,55,Gaining muscle,20,16,115,104,2690,90,25,133,5.3,No,1334
13,Female,63,Losing fat,32,17,156,142,1705,56,40,101,7.1,No,1170
32,Female,69,Gaining muscle,33,20,157,200,1929,184,63,22,10.3,No,1390
13,Male,55,Gaining muscle,16,14,141,90,2950,74,27,139,11.0,No,1679
18,Male,52,Gaining muscle,32,25,106,118,2658,59,25,92,7.8,No,1483
13,Female,66,Losing fat,19,20,162,128,1692,223,57,87,6.7,No,1030
34,Male,71,Gaining muscle,20,26,173,125,2485,207,132,69,11.0,No,1354
67,Female,63,Losing fat,22,24,181,122,1989,74,25,22,4.9,No,1089
61,Male,53,Gaining muscle,27,19,186,127,1756,129,57,143,7.0,No,2992
16,Male,62,Gaining muscle,14,22,181,192,2013,89,105,475,7.0,No,2016
20,Male,62,Gaining muscle,18,18,195,103,2628,80,62,203,5.9,No,1259
13,Female,67,Losing fat,23,15,129,90,1394,61,25,62,11.0,No,1184
45,Male,55,Losing fat,18,22,175,102,4203,135,25,69,7.1,No,1476
13,Female,50,Gaining muscle,20,16,101,90,1230,73,25,93,5.5,No,1880
26,Male,62,Gaining muscle,17,12,187,133,4265,82,25,111,9.2,No,1768
35,Male,76,Gaining muscle,10,16,120,210,3298,225,198,475,11.0,No,1100
13,Female,55,Losing fat,37,21,123,90,1802,51,25,39,7.4,No,1458
22,Female,50,Losing fat,31,24,151,129,1747,65,25,66,11.0,No,1030
19,Female,50,Losing fat,20,12,103,97,1833,223,25,83,11.0,No,1117
40,Female,73,Losing fat,27,17,153,134,1977,125,33,72,10.5,No,1030
24,Female,52,Gaining muscle,19,14,175,194,2317,112,99,79,11.0,No,1030
13,Female,50,Losing fat,17,20,127,90,1817,60,56,61,5.2,No,1419
52,Female,61,Losing fat,33,25,154,182,1921,69,55,53,11.0,No,1030
14,Male,66,Losing fat,29,14,113,142,2932,120,33,228,3.7,No,1983
41,Male,64,Gaining muscle,18,30,105,138,4300,87,57,37,10.5,No,1190
13,Male,54,Gaining muscle,15,19,105,100,1626,71,25,108,6.2,No,1133
15,Female,67,Losing fat,22,14,119,132,2509,53,44,81,5.8,No,1416
41,Female,70,Gaining muscle,21,18,189,98,1603,85,37,65,5.3,No,1648
51,Male,76,Losing fat,36,19,192,211,3179,142,26,100,10.6,No,1612
32,Female,72,Losing fat,24,23,164,90,1384,91,25,22,7.8,No,1794
32,Female,62,Losing fat,22,30,121,93,1665,90,25,67,11.0,No,1030
60,Female,69,Gaining muscle,31,30,105,142,2187,81,106,36,8.3,No,1043
17,Female,57,Losing fat,24,26,133,98,1588,97,25,106,5.8,No,2663
45,Female,61,Gaining muscle,18,18,195,194,1702,80,67,293,11.0,No,1880
13,Female,50,Gaining muscle,22,18,155,126,2069,72,41,104,7.5,No,1349
24,Male,70,Gaining muscle,17,19,128,110,4300,98,54,110,6.7,No,2003
13,Male,64,Gaining muscle,20,30,118,124,2394,225,28,56,5.1,No,1326
44,Female,59,Losing fat,36,20,171,140,3187,61,25,22,5.0,No,1539
13,Male,63,Gaining muscle,16,20,138,90,2514,85,25,46,7.3,No,1542
13,Male,58,Gaining muscle,12,12,122,173,2905,63,79,154,9.3,No,3267
13,Female,50,Losing fat,20,17,150,90,1200,51,25,78,11.0,No,1030
30,Female,66,Losing fat,17,12,153,90,1752,73,70,311,5.4,No,1501
13,Female,65,Losing fat,14,21,101,114,3155,204,25,182,9.1,No,1099
30,Male,50,Losing fat,36,19,132,93,1784,66,25,98,11.0,No,1030
59,Male,70,Gaining muscle,16,16,115,180,2932,225,82,57,10.1,No,1601
13,Male,75,Gaining muscle,14,21,179,108,2004,225,70,120,7.0,No,1287
13,Female,63,Gaining muscle,18,18,195,190,1468,69,75,73,5.0,No,1634
13,Female,70,Losing fat,22,19,122,102,4300,94,91,101,6.0,No,1219
53,Male,73,Gaining muscle,10,20,194,92,2500,225,46,276,4.6,No,2220
15,Female,56,Losing fat,22,15,161,90,1654,80,25,22,8.0,No,1030
19,Female,58,Gaining muscle,19,24,132,123,3048,217,34,73,5.4,No,1241
13,Female,58,Losing fat,19,27,106,104,1575,51,25,22,7.5,No,1273
13,Female,73,Gaining muscle,45,19,119,90,1953,150,72,96,9.2,No,1110
28,Female,61,Gaining muscle,14,15,124,130,3514,213,212,71,10.7,No,1377
15,Male,71,Gaining muscle,18,30,190,218,3864,124,71,88,5.1,No,1990
26,Male,56,Gaining muscle,39,19,195,90,2532,70,73,22,10.4,No,1030
27,Female,59,Losing fat,17,26,110,122,2610,200,38,36,5.9,No,1030
13,Female,61,Losing fat,38,29,100,133,2778,101,25,22,10.8,No,1030
73,Female,71,Losing fat,22,15,190,135,3601,103,25,57,4.8,No,1646
19,Male,59,Gaining muscle,22,22,125,178,2115,115,117,27,8.0,No,1458
14,Male,57,Gaining muscle,15,15,176,93,2794,225,87,128,6.7,No,2136
57,Male,67,Gaining muscle,17,19,176,143,2000,79,76,84,5.7,No,1618
14,Male,69,Gaining muscle,18,16,184,225,2491,67,111,57,5.8,No,1684
13,Male,67,Gaining muscle,16,21,125,132,2106,79,25,80,5.9,No,1876
23,Female,63,Losing fat,45,21,144,94,1200,75,47,143,8.0,No,1914
25,Male,66,Gaining muscle,16,20,160,90,2934,78,25,125,9.9,No,1429
13,Male,61,Gaining muscle,37,17,195,114,3127,147,56,50,11.0,No,1222
50,Male,74,Gaining muscle,22,12,181,136,1902,225,25,22,7.1,No,1552
22,Male,65,Gaining muscle,24,30,137,141,2084,128,56,90,9.2,No,1030
13,Female,50,Losing fat,22,26,126,91,2395,55,25,35,5.4,No,1529
37,Female,59,Gaining muscle,36,25,100,90,2004,80,25,86,7.5,No,1732
24,Male,59,Gaining muscle,16,25,162,199,4300,224,58,200,7.0,No,1030
48,Female,69,Losing fat,45,15,195,138,1851,147,73,414,6.8,No,1180
37,Male,53,Gaining muscle,21,15,189,108,4300,216,60,105,6.9,No,1692
17,Male,65,Gaining muscle,18,18,126,95,4300,77,128,132,9.7,No,1373
68,Female,50,Losing fat,22,21,169,127,4300,98,47,53,5.9,No,1314
13,Female,64,Losing fat,20,19,106,98,1701,69,56,66,10.6,No,1232
37,Female,57,Losing fat,21,16,141,113,2676,152,51,92,5.2,No,1277
17,Male,63,Gaining muscle,17,20,183,106,3084,97,56,22,4.8,No,1121
38,Male,72,Gaining muscle,17,19,189,90,2061,225,82,77,7.5,No,1732
26,Male,55,Gaining muscle,17,20,131,120,2562,61,52,441,11.0,No,1759
69,Male,64,Losing fat,37,26,180,182,1739,77,25,22,5.7,No,1943
50,Male,50,Gaining muscle,19,12,126,159,4300,121,59,279,5.6,No,1772
46,Male,53,Losing fat,18,13,124,121,4300,72,25,22,7.5,No,1622
17,Male,52,Gaining muscle,17,18,177,90,1615,60,25,46,5.7,No,1125
13,Male,50,Losing fat,27,16,155,122,2934,83,25,38,11.0,No,1550
13,Male,56,Losing fat,22,20,181,183,1581,179,75,306,11.0,No,1219
15,Female,67,Gaining muscle,45,14,171,137,2446,225,25,32,5.5,No,1353
13,Female,57,Losing fat,22,30,108,90,3563,77,29,33,11.0,No,1030
13,Male,69,Gaining muscle,36,21,181,154,1859,100,72,33,4.7,No,2083
28,Female,61,Losing fat,21,26,111,104,2189,150,25,39,6.1,No,2102
30,Male,71,Gaining muscle,38,28,189,103,2982,93,65,83,7.1,No,2429
13,Male,55,Gaining muscle,24,28,175,102,2040,212,82,74,11.0,No,1344
70,Female,50,Gaining muscle,21,16,102,179,2623,76,78,39,5.4,No,1148
14,Male,70,Gaining muscle,21,18,167,90,2395,56,59,56,5.7,No,1977
59,Female,50,Gaining muscle,20,16,161,90,1776,138,25,91,11.0,No,1153
44,Male,50,Gaining muscle,21,14,117,121,2347,90,25,127,6.5,No,2011
13,Female,59,Losing fat,22,20,178,126,2154,60,60,22,10.3,No,1135
13,Female,50,Losing fat,32,21,190,158,1875,225,46,22,11.0,No,1514
31,Male,62,Gaining muscle,20,19,184,126,3138,93,91,107,11.0,No,1925
13,Male,68,Gaining muscle,15,21,166,143,2426,146,31,101,4.4,No,1950
13,Female,53,Losing fat,22,30,104,90,1881,74,25,22,11.0,No,1030
38,Male,56,Gaining muscle,15,21,103,162,1315,106,60,73,7.7,No,1528
13,Male,71,Gaining muscle,32,17,188,162,2562,61,35,94,5.7,No,1640
23,Female,50,Gaining muscle,17,16,139,90,2380,84,37,43,10.5,No,1506
24,Male,61,Gaining muscle,16,16,115,108,4293,126,37,73,7.0,No,3223
60,Male,60,Gaining muscle,21,19,195,118,3858,93,55,22,6.1,No,1030
13,Female,52,Losing fat,16,24,188,90,1200,124,25,72,7.6,No,2856
39,Female,66,Gaining muscle,20,23,170,109,2189,92,65,93,7.4,No,1149
16,Female,66,Losing fat,36,24,182,90,1726,90,33,72,8.0,No,1030
55,Male,60,Gaining muscle,14,24,162,142,3366,69,25,67,4.3,No,2159
57,Female,71,Losing fat,21,27,189,90,3177,132,70,42,2.7,No,3500
13,Male,65,Gaining muscle,11,16,172,106,2732,78,65,87,6.6,No,1556
22,Male,65,Gaining muscle,15,22,107,125,2598,98,25,349,5.8,No,1917
34,Male,52,Gaining muscle,17,15,181,148,4300,131,50,100,11.0,No,1750
33,Female,50,Losing fat,22,22,100,90,1742,62,25,39,7.8,No,1178
13,Female,59,Gaining muscle,22,23,183,194,2617,68,83,40,9.5,No,1278
13,Male,66,Losing fat,15,20,182,182,2542,225,130,92,6.7,No,1813
13,Female,50,Losing fat,20,20,106,186,1855,210,82,56,11.0,No,2872
51,Male,50,Losing fat,18,26,148,91,1555,70,25,101,5.7,No,1030
13,Male,65,Gaining muscle,15,26,170,105,2258,114,56,22,11.0,No,1030
34,Female,64,Losing fat,21,29,100,117,2853,77,25,22,11.0,No,1431
25,Female,50,Gaining muscle,22,20,107,108,1594,76,68,100,10.7,No,1313
17,Female,63,Losing fat,20,18,189,128,2375,120,49,22,4.0,No,1191
45,Female,52,Losing fat,21,21,153,90,1775,98,87,273,9.0,No,1622
28,Male,59,Gaining muscle,16,13,194,114,2126,225,71,310,9.1,No,1140
26,Female,63,Losing fat,21,18,180,217,2485,112,25,22,11.0,No,1736
39,Male,65,Gaining muscle,17,19,162,120,3745,72,25,55,5.4,No,1550
13,Male,62,Losing fat,33,19,148,113,2084,139,59,80,7.9,No,1109
13,Male,65,Gaining muscle,16,19,152,104,2198,222,49,265,5.5,No,1465
30,Female,63,Losing fat,19,13,163,97,2341,225,60,137,11.0,No,1480
25,Male,68,Gaining muscle,19,17,127,100,1763,73,25,431,4.4,No,1983
63,Male,76,Gaining muscle,23,13,195,133,2994,146,176,44,7.8,No,1305
38,Female,64,Gaining muscle,14,23,169,115,2175,130,170,349,6.3,No,1399
19,Female,55,Losing fat,22,23,195,128,2412,129,25,48,5.1,No,1492
13,Male,56,Gaining muscle,18,12,169,118,2362,133,152,340,6.8,No,1929
13,Female,59,Losing fat,20,20,100,90,1200,74,25,22,7.2,No,1030
54,Male,63,Gaining muscle,21,20,171,142,2072,185,101,73,11.0,No,3229
45,Female,64,Losing fat,19,12,124,130,2470,123,29,116,8.4,No,1030
47,Male,72,Gaining muscle,20,17,192,103,2399,85,368,196,10.3,No,1956
27,Male,60,Gaining muscle,17,13,186,107,2474,76,46,101,11.0,No,1215
13,Female,54,Gaining muscle,21,21,178,136,1491,79,25,86,11.0,No,1291
18,Male,61,Losing fat,20,12,129,135,1804,127,116,49,7.3,No,1215
24,Male,74,Gaining muscle,11,18,151,125,2324,118,40,99,11.0,No,1364
17,Male,51,Losing fat,33,26,141,108,2080,51,25,76,10.2,No,1030
56,Male,60,Gaining muscle,17,17,157,216,4300,225,75,103,5.1,No,1520
15,Female,51,Losing fat,17,25,100,90,1950,63,103,125,11.0,No,1329
16,Male,58,Gaining muscle,18,20,159,133,2002,85,87,99,7.2,No,1468
45,Male,70,Losing fat,23,23,189,195,3753,225,39,285,4.8,No,1970
27,Female,61,Losing fat,35,30,193,177,1827,84,25,56,11.0,No,1544
57,Female,67,Gaining muscle,28,24,152,137,2505,88,48,37,6.9,No,1312
13,Female,50,Losing fat,37,25,108,123,1200,63,25,22,11.0,No,1278
38,Male,56,Gaining muscle,20,15,166,179,2270,101,57,50,5.6,No,1238
51,Male,61,Gaining muscle,30,21,116,107,1603,69,42,91,10.3,No,1368
48,Male,66,Gaining muscle,13,19,191,205,2000,76,45,475,7.0,No,1281
21,Female,63,Gaining muscle,20,14,124,90,4300,89,147,146,6.3,No,1751
15,Female,62,Gaining muscle,32,23,105,196,2075,86,25,22,7.5,No,1406
13,Male,55,Gaining muscle,14,14,169,131,1592,148,45,169,11.0,No,1111
18,Female,67,Losing fat,41,17,123,92,3877,64,118,73,4.5,No,1443
39,Male,73,Gaining muscle,18,21,111,114,2518,160,46,137,6.7,No,1507
25,Female,52,Gaining muscle,33,21,165,90,2902,166,109,22,10.1,No,1030
13,Female,59,Losing fat,34,20,110,125,1820,66,90,23,7.9,No,1030
29,Male,61,Gaining muscle,20,15,194,121,1200,70,37,104,11.0,No,1928
25,Female,51,Gaining muscle,24,12,100,119,2653,55,25,22,11.0,No,1209
17,Female,66,Gaining muscle,12,19,102,211,2555,75,65,130,11.0,No,1389
13,Male,73,Losing fat,17,17,184,90,3681,194,35,140,7.6,No,1030
16,Female,58,Gaining muscle,16,14,147,90,2285,67,46,32,11.0,No,1221
13,Male,69,Gaining muscle,13,15,116,90,2252,65,25,84,6.8,No,1564
73,Female,63,Gaining muscle,45,25,121,140,2334,134,45,55,10.7,No,1933
13,Female,66,Gaining muscle,22,16,195,110,2149,102,86,362,6.2,No,1843
35,Male,63,Gaining muscle,25,17,195,140,2439,125,130,475,7.3,No,1575
32,Female,68,Losing fat,31,23,193,127,1243,82,122,245,10.2,No,1144
33,Female,64,Gaining muscle,17,13,115,95,2990,79,87,22,11.0,No,1211
13,Female,50,Losing fat,44,17,126,90,1985,55,25,63,5.8,No,1030
13,Male,57,Losing fat,30,20,126,122,1200,95,25,92,11.0,No,1030
29,Male,54,Gaining muscle,18,19,116,99,2222,94,59,270,7.1,No,1436
28,Female,55,Losing fat,18,22,125,113,2258,225,25,40,7.2,No,1030
39,Male,61,Gaining muscle,12,30,126,193,3724,100,83,442,7.6,No,1978
